Calc. No.;Mgmt. dept. CD;Mgmt. dept. name;YM;LVL;Target item CD;Item CD;Item name;Item type name;Unit;Qty.;[STD]Qty.;Total;[STD]Total;Variable Cost;[STD]Variable Cost;Labour Cost;[STD]Labour Cost;Depreciation;[STD]Depreciation;Repair Maintenance;[STD]Repair Maintenance;Overhead Cost;[STD]Overhead Cost;Retur Cost;[STD]Retur Cost
BL588;2201;;2023/03/01 00:00;4;124000012;121000026;;;KG;2,4335962;0;21,8127014;0;21,8127014;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;121000027;;;KG;0,77875078;0;5,81512317;0;5,81512317;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;121000044;;;KG;233,5862979;0;25,72193915;0;25,72193915;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;121000066;;;KG;18,65108129;0;2,8651696;0;2,8651696;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;121000230;;;KG;282,0245967;0;38,96217747;0;38,96217747;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;121001157;;;KG;22,07758475;0;13,27084877;0;13,27084877;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;201000005;;;KCAL;1324535,207;0;99,36663126;0;99,36663126;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;201000006;;;KCAL;36,59817188;0;6,81389009;0;6,81389009;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;201000058;;;KCAL;791,55736;0;18,57402802;0;18,57402802;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;201000059;;;KCAL;341,6732903;0;1,90245738;0;1,90245738;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;3;124000012;211000064;;;KG;56553,11561;0;5920,825462;0;2541,6417;0;872,9234282;0;1482,969505;0;692,1885837;0;331,102245;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;121000006;;;KG;34,09326689;0;133,6529697;0;133,6529697;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;121000043;;;KG;215,450506;0;413,622056;0;413,622056;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;121000044;;;KG;24631,25608;0;2712,332342;0;2712,332342;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;121000045;;;KG;9258,809443;0;2851,774231;0;2851,774231;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;121000055;;;KG;18841,20206;0;5549,018886;0;5549,018886;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;121000322;;;KG;212,1358829;0;422,6049823;0;422,6049823;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;121001087;;;L;18,94070383;0;108,4701468;0;108,4701468;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;201000005;;;KCAL;12196744,36;0;914,9555604;0;914,9555604;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;201000006;;;KCAL;340,8569061;0;63,4611373;0;63,4611373;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;201000007;;;KCAL;80,19304594;0;37,49168805;0;37,49168805;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;201000011;;;KCAL;165,966402;0;4202,375073;0;4202,375073;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;201000058;;;KCAL;23298,56969;0;546,7048986;0;546,7048986;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;201000059;;;KCAL;15405,18049;0;85,77696928;0;85,77696928;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;211000062;;;KG;57811,42233;0;5350,334974;0;4153,807481;0;323,8663956;0;526,2729455;0;132,6937271;0;213,6944249;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;121000004;;;KG;14140,73707;0;6777,5208;0;6777,5208;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;121000006;;;KG;53,47715259;0;209,6419881;0;209,6419881;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;121000008;;;KG;121,5767413;0;137,3207445;0;137,3207445;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;121000009;;;KG;11,00328066;0;3,04424971;0;3,04424971;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;121000010;;;KG;2,76548182;0;16,85843554;0;16,85843554;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;121000011;;;KG;0,1334255;0;0,04304742;0;0,04304742;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;121000015;;;KG;10,76602036;0;44,4355483;0;44,4355483;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;121000017;;;G;41,38169021;0;28,1207604;0;28,1207604;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;121000018;;;G;94,11978855;0;8,16582156;0;8,16582156;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;121000019;;;G;6007,979836;0;306,4236137;0;306,4236137;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;121000045;;;KG;698,0255077;0;214,9964494;0;214,9964494;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;121000242;;;KG;16,75617448;0;10,84591835;0;10,84591835;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;121000260;;;G;8,37880027;0;0,46146041;0;0,46146041;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;121001023;;;MT;0,76935797;0;164,9953607;0;164,9953607;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;121001192;;;KG;0,11051945;0;0,52988523;0;0,52988523;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;121001271;;;KG;3,91987528;0;362,7979898;0;362,7979898;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;121001279;;;KG;0,01212149;0;0,26921825;0;0,26921825;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;121001315;;;KG;86,45473001;0;313,2348663;0;313,2348663;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;201000002;;;KCAL;320930,9834;0;1535,637635;0;1535,637635;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;201000005;;;KCAL;4857003,194;0;364,3723796;0;364,3723796;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;201000006;;;KCAL;214,4433819;0;39,92531759;0;39,92531759;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;201000007;;;KCAL;16,63139445;0;7,77547527;0;7,77547527;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;201000011;;;KCAL;35,56943676;0;900,6408074;0;900,6408074;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;201000058;;;KCAL;49721,13126;0;1166,715168;0;1166,715168;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;201000059;;;KCAL;76017,86652;0;423,2712684;0;423,2712684;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;211000060;;;KG;35366,04532;0;829,8478398;0;174,6073254;0;179,825377;0;293,0593199;0;63,68611343;0;118,6697041;0;0;0
BL588;2201;;2023/03/01 00:00;6;124000012;121000000;;;MT;68,72866441;0;12191,51305;0;12191,51305;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;6;124000012;121000044;;;KG;1840,382046;0;202,65827;0;202,65827;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;6;124000012;121000944;;;KG;2,24766542;0;19,0533166;0;19,0533166;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;6;124000012;201000005;;;KCAL;654811,5007;0;49,12395878;0;49,12395878;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;6;124000012;201000006;;;KCAL;35,98854034;0;6,70038819;0;6,70038819;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;6;124000012;201000011;;;KCAL;3,16671162;0;80,18315639;0;80,18315639;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;211000063;;;KG;0,24956005;0;50,58879171;0;50,57465688;0;0,00370265;0;0,00624992;0;0,00278187;0;0,00140039;0;0;0
BL588;2201;;2023/03/01 00:00;6;124000012;121000070;;;KG;83,85217525;0;5,5618695;0;5,5618695;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;6;124000012;121000973;;;KG;105,6138112;0;67,21094808;0;67,21094808;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;211000065;;;KG;5051,451833;0;284,3971643;0;190,5303791;0;25,63914892;0;41,74893602;0;9,5581551;0;16,92054512;0;0;0
BL588;2201;;2023/03/01 00:00;6;124000012;121001072;;;MT;9,17500696;0;2865,193914;0;2865,193914;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000012;211000076;;;KG;33444,78948;0;967,1439498;0;347,3919338;0;170,0373231;0;277,0934254;0;60,4103199;0;112,2109477;0;0;0
BL588;2201;;2023/03/01 00:00;6;124000012;121001071;;;MT;34,66428768;0;20362,05717;0;20362,05717;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;211000071;;;KG;4358,918875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;211000072;;;KG;2795,5153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000012;211000073;;;KG;354,0585767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;0;124000016;124000016;;;KG;180000;180000;10380,1302;0;0;0;2706,4206;0;1988,1936;0;107,6346;0;5577,8814;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000016;122000208;;;ROL;1,41;0;2,45038266;0;2,45038266;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000016;122000219;;;PC;272,1;0;79,5988905;0;79,5988905;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000016;122000223;;;PC;5,12;0;2,9738412;0;2,9738412;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000016;122000231;;;PC;31,49;0;8,32040526;0;8,32040526;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000016;122000313;;;PC;14;0;88,19160798;0;88,19160798;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000016;122000351;;;PC;133,64;0;50,98778948;0;50,98778948;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000016;122000374;;;PC;9957;0;1411,25659;0;1411,25659;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000016;122000454;;;ROL;3,85;0;322,3654315;0;322,3654315;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000016;122000457;;;KG;10,52;0;29,50479502;0;29,50479502;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000016;122000462;;;ROL;19,88;0;14,51633863;0;14,51633863;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000016;122000526;;;L;0,42;0;10,58341636;0;10,58341636;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000016;122000622;;;ROL;1,94;0;1,65402832;0;1,65402832;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000016;122000635;;;PC;111,37;0;60,04530144;0;60,04530144;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000016;122000789;;;PC;11;0;79,14881249;0;79,14881249;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000016;122001249;;;PC;53,32;0;62,1385804;0;62,1385804;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000016;122001484;;;ROL;20;0;1235,843249;0;1235,843249;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000016;122001672;;;PC;9707;0;3901,573726;0;3901,573726;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000016;122002683;;;PC;222,74;0;314,3819516;0;314,3819516;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000016;122002784;;;PC;160;0;742,0295904;0;742,0295904;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000016;201000005;;;KCAL;3263419,539;0;244,8217338;0;244,8217338;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000016;211000010;;;KG;180430,45;0;10484,04018;0;10005,58921;0;125,182078;0;193,2963142;0;100,0243634;0;59,94821629;0;0;0
BL588;2201;;2023/03/01 00:00;2;124000016;211000001;;;KG;173285,6943;0;5251,640376;0;0;0;1526,561265;0;1993,157043;0;1174,667194;0;557,2548743;0;0;0
BL588;2201;;2023/03/01 00:00;3;124000016;121000066;;;KG;34,4310282;0;5,28927699;0;5,28927699;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;3;124000016;121001087;;;L;63,66966767;0;364,6252145;0;364,6252145;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;3;124000016;121001351;;;KG;509,3573413;0;97,43921386;0;97,43921386;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;3;124000016;201000005;;;KCAL;25945462,42;0;1946,42859;0;1946,42859;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;3;124000016;201000009;;;KCAL;803,9186918;0;552,0332112;0;552,0332112;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;3;124000016;201000011;;;KCAL;335,8452724;0;8503,816334;0;8503,816334;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;3;124000016;201000058;;;KCAL;13480,64042;0;316,3255191;0;316,3255191;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;3;124000016;201000059;;;KCAL;204825,8077;0;1140,482387;0;1140,482387;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;3;124000016;211000005;;;KG;0,05093573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;121000026;;;KG;6,36696677;0;57,06811377;0;57,06811377;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;121000027;;;KG;2,03742937;0;15,21398493;0;15,21398493;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;121000044;;;KG;611,1269381;0;67,29577061;0;67,29577061;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;121000066;;;KG;48,7964333;0;7,4960832;0;7,4960832;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;121000230;;;KG;737,8550447;0;101,9359288;0;101,9359288;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;121001157;;;KG;57,76112251;0;34,72024366;0;34,72024366;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;201000005;;;KCAL;3465353,718;0;259,9708359;0;259,9708359;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;201000006;;;KCAL;95,75103045;0;17,82703792;0;17,82703792;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;201000058;;;KCAL;2070,93494;0;48,59484043;0;48,59484043;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;201000059;;;KCAL;893,9126722;0;4,97735939;0;4,97735939;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;3;124000016;211000064;;;KG;147958,7317;0;15490,53163;0;6649,64394;0;2283,81128;0;3879,862053;0;1810,958492;0;866,255868;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;121000006;;;KG;89,19750001;0;349,6734649;0;349,6734649;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;121000043;;;KG;563,6786459;0;1082,150721;0;1082,150721;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;121000044;;;KG;64442,23934;0;7096,21829;0;7096,21829;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;121000045;;;KG;24223,6292;0;7461,037185;0;7461,037185;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;121000055;;;KG;49293,84228;0;14517,78187;0;14517,78187;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;121000322;;;KG;555,0066667;0;1105,652563;0;1105,652563;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;121001087;;;L;49,55416667;0;283,7881729;0;283,7881729;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;201000005;;;KCAL;31910086,77;0;2393,779067;0;2393,779067;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;201000006;;;KCAL;891,7767834;0;166,0320442;0;166,0320442;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;201000007;;;KCAL;209,8073863;0;98,08871811;0;98,08871811;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;201000011;;;KCAL;434,2144211;0;10994,58588;0;10994,58588;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;201000058;;;KCAL;60955,55985;0;1430,332574;0;1430,332574;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;201000059;;;KCAL;40304,25102;0;224,416488;0;224,416488;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;211000062;;;KG;151250,8132;0;13997,96932;0;10867,5195;0;847,3248667;0;1376,876883;0;347,1638187;0;559,0842476;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;121000004;;;KG;36996,11419;0;17731,8857;0;17731,8857;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;121000006;;;KG;139,9111541;0;548,4819422;0;548,4819422;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;121000008;;;KG;318,0786815;0;359,2693873;0;359,2693873;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;121000009;;;KG;28,7876527;0;7,96460675;0;7,96460675;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;121000010;;;KG;7,23527215;0;44,10637176;0;44,10637176;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;121000011;;;KG;0,34907833;0;0,11262406;0;0,11262406;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;121000015;;;KG;28,16691355;0;116,2557942;0;116,2557942;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;121000017;;;G;108,2660493;0;73,57175639;0;73,57175639;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;121000018;;;G;246,2436313;0;21,3640679;0;21,3640679;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;121000019;;;G;15718,55179;0;801,6896819;0;801,6896819;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;121000045;;;KG;1826,229514;0;562,490707;0;562,490707;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;121000242;;;KG;43,83882829;0;28,37594899;0;28,37594899;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;121000260;;;G;21,92127963;0;1,20730921;0;1,20730921;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;121001023;;;MT;2,01285514;0;431,673906;0;431,673906;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;121001192;;;KG;0,28914972;0;1,38632762;0;1,38632762;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;121001271;;;KG;10,2554876;0;949,1807811;0;949,1807811;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;121001279;;;KG;0,03171319;0;0,70435006;0;0,70435006;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;121001315;;;KG;226,1896992;0;819,5098194;0;819,5098194;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;201000002;;;KCAL;839645,0092;0;4017,656577;0;4017,656577;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;201000005;;;KCAL;12707275,72;0;953,2998243;0;953,2998243;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;201000006;;;KCAL;561,043728;0;104,4557721;0;104,4557721;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;201000007;;;KCAL;43,51236893;0;20,34281309;0;20,34281309;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;201000011;;;KCAL;93,05957231;0;2356,327679;0;2356,327679;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;201000058;;;KCAL;130084,3542;0;3052,452456;0;3052,452456;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;201000059;;;KCAL;198883,9518;0;1107,395753;0;1107,395753;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;211000060;;;KG;92527,44355;0;2171,11352;0;456,8214878;0;470,473367;0;766,7249599;0;166,6206445;0;310,473061;0;0;0
BL588;2201;;2023/03/01 00:00;6;124000016;121000000;;;MT;179,813365;0;31896,40022;0;31896,40022;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;6;124000016;121000044;;;KG;4814,952997;0;530,2105866;0;530,2105866;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;6;124000016;121000944;;;KG;5,88051997;0;49,84879312;0;49,84879312;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;6;124000016;201000005;;;KCAL;1713169,613;0;128,5219844;0;128,5219844;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;6;124000016;201000006;;;KCAL;94,15606425;0;17,53008526;0;17,53008526;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;6;124000016;201000011;;;KCAL;8,28500128;0;209,7815125;0;209,7815125;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;211000063;;;KG;0,65291872;0;132,3543961;0;132,3174154;0;0,00968718;0;0,01635153;0;0,00727814;0;0,00366382;0;0;0
BL588;2201;;2023/03/01 00:00;6;124000016;121000070;;;KG;219,3806897;0;14,55140268;0;14,55140268;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;6;124000016;121000973;;;KG;276,315202;0;175,8425956;0;175,8425956;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;211000065;;;KG;13216,00762;0;744,0623436;0;498,4806398;0;67,07916827;0;109,2268668;0;25,00680097;0;44,26886776;0;0;0
BL588;2201;;2023/03/01 00:00;6;124000016;121001072;;;MT;24,00437852;0;7496,146821;0;7496,146821;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;5;124000016;211000076;;;KG;87500,90216;0;2530,318457;0;908,8742395;0;444,8650867;0;724,9537245;0;158,0502545;0;293,5751518;0;0;0
BL588;2201;;2023/03/01 00:00;6;124000016;121001071;;;MT;90,69144975;0;53272,82364;0;53272,82364;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;211000071;;;KG;11404,14815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;211000072;;;KG;7313,848122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;4;124000016;211000073;;;KG;926,3160376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;0;124000017;124000017;;;KG;49500;49500;2854,535805;0;0;0;744,265665;0;546,75324;0;29,599515;0;1533,917385;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000017;122000191;;;PC;55;0;79,2074228;0;79,2074228;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000017;122000218;;;PC;55;0;114,8408525;0;114,8408525;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000017;122000219;;;PC;47,99;0;14,03877529;0;14,03877529;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000017;122000223;;;PC;1,04;0;0,60406149;0;0,60406149;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000017;122000231;;;PC;6,42;0;1,69631635;0;1,69631635;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000017;122000351;;;PC;23,57;0;8,99268331;0;8,99268331;0;0;0;0;0;0;0;0;0;0;0
BL588;2201;;2023/03/01 00:00;1;124000017;122000377;;;PC;55;0;554,4496667;0;554,4496667;0;0;0;0;0;0;0;0;0;0;0
