Calc. No.;Mgmt. dept. CD;Mgmt. dept. name;YM;LVL;Target item CD;Item CD;Item name;Item type name;Unit;Qty.;[STD]Qty.;Total;[STD]Total;Variable Cost;[STD]Variable Cost;Labour Cost;[STD]Labour Cost;Depreciation;[STD]Depreciation;Repair Maintenance;[STD]Repair Maintenance;Overhead Cost;[STD]Overhead Cost;Retur Cost;[STD]Retur Cost
BL572;2201;;2023/03/01 00:00;4;124000012;121000044;;;;66185.28431;0;8830.566385;0;8830.566385;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000012;121000045;;;;15719.69461;0;5674.452445;0;5674.452445;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000012;121000047;;;;900.5559642;0;165.8162087;0;165.8162087;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000012;121000055;;;;44529.92958;0;19886.16571;0;19886.16571;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000012;121000322;;;;891.7700523;0;1876.043831;0;1876.043831;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000012;121001087;;;;43.92911993;0;249.9269243;0;249.9269243;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000012;201000005;;;;29655221.46;0;2350.911972;0;2350.911972;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000012;201000006;;;;744.8103014;0;104.5630787;0;104.5630787;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000012;201000007;;;;1.58146413;0;1.01096858;0;1.01096858;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000012;201000011;;;;443.7671821;0;9097.788502;0;9097.788502;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000012;201000058;;;;69086.28136;0;1668.111062;0;1668.111062;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000012;201000059;;;;35679.33612;0;205.0370137;0;205.0370137;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000012;211000062;;;;148715.7912;0;14333.82162;0;11323.56717;0;855.6551561;0;1322.074502;0;279.739992;0;552.7847958;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;121000004;;;;37552.64503;0;34870.01063;0;34870.01063;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;121000006;;;;489.2755449;0;2277.672136;0;2277.672136;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;121000008;;;;248.5275131;0;363.5200874;0;363.5200874;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;121000009;;;;25.5271361;0;7.54429695;0;7.54429695;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;121000010;;;;7.29020562;0;44.90039704;0;44.90039704;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;121000011;;;;0.51088521;0;0.16482824;0;0.16482824;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;121000015;;;;24.87639962;0;98.57949914;0;98.57949914;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;121000017;;;;83.64695489;0;71.14250218;0;71.14250218;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;121000018;;;;232.1204731;0;20.36007359;0;20.36007359;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;121000019;;;;13592.89825;0;746.9188846;0;746.9188846;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;121000035;;;;0.04321934;0;2.51640804;0;2.51640804;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;121000045;;;;1684.602611;0;608.1032517;0;608.1032517;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;121000242;;;;23.39307926;0;15.13643252;0;15.13643252;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;121000260;;;;20.53310061;0;0.90212342;0;0.90212342;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;121001023;;;;2.09573025;0;482.6450326;0;482.6450326;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;121001192;;;;0.21731989;0;1.78938243;0;1.78938243;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;121001271;;;;8.42777126;0;759.4374537;0;759.4374537;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;201000002;;;;898899.9407;0;4252.145531;0;4252.145531;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;201000005;;;;11829313.59;0;937.7096884;0;937.7096884;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;201000006;;;;485.8648867;0;68.21002241;0;68.21002241;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;201000007;;;;21.65859746;0;13.84549992;0;13.84549992;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;201000011;;;;77.95464166;0;1598.168749;0;1598.168749;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;201000058;;;;127841.3511;0;3086.771981;0;3086.771981;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;201000059;;;;180433.4698;0;1036.889803;0;1036.889803;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;211000060;;;;82351.59789;0;2126.278994;0;653.9304217;0;415.9554504;0;646.2105181;0;138.5227993;0;271.6598041;0;0;0
BL572;2201;;2023/03/01 00:00;6;124000012;121000000;;;;158.1684625;0;28865.07267;0;28865.07267;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;6;124000012;121000044;;;;4326.96216;0;577.3115126;0;577.3115126;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;6;124000012;121000944;;;;4.34199823;0;35.87788581;0;35.87788581;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;6;124000012;201000005;;;;1512539.007;0;119.8989671;0;119.8989671;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;6;124000012;201000006;;;;121.1627686;0;17.00990417;0;17.00990417;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;6;124000012;201000011;;;;7.33836387;0;150.4457407;0;150.4457407;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;211000063;;;;0.57082147;0;100.9611808;0;100.9284116;0;0.00791194;0;0.01419552;0;0.00709271;0;0.00356907;0;0;0
BL572;2201;;2023/03/01 00:00;6;124000012;121000070;;;;205.4957289;0;23.05220468;0;23.05220468;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;6;124000012;121000973;;;;254.6360119;0;163.023918;0;163.023918;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;211000065;;;;12453.69354;0;773.818221;0;549.2945654;0;63.54073702;0;98.56176861;0;21.05010457;0;41.37104539;0;0;0
BL572;2201;;2023/03/01 00:00;6;124000012;121001072;;;MT;24.344524;0;8419.884786;0;8419.884786;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000012;211000076;;;;98337.0454;0;4333.71527;0;2566.282902;0;499.9475056;0;775.9097727;0;165.6900545;0;325.885035;0;0;0
BL572;2201;;2023/03/01 00:00;6;124000012;121001071;;;MT;96.38194936;0;53604.23275;0;53604.23275;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000012;211000071;;;;10744.5991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000012;211000072;;;;7473.691982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000012;211000073;;;;1052.112943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;0;124000016;124000016;;;KG;155000;155000;7593.63445;0;0;0;1791.29005;0;1440.2569;0;208.75245;0;4153.33505;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000016;122000208;;;;2.06;0;3.75264104;0;3.75264104;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000016;122000219;;;;220.52;0;77.84775209;0;77.84775209;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000016;122000223;;;;7.15;0;4.22540004;0;4.22540004;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000016;122000231;;;;25.12;0;6.6373001;0;6.6373001;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000016;122000313;;;;4.14;0;30.08716571;0;30.08716571;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000016;122000351;;;;124.54;0;52.36061;0;52.36061;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000016;122000374;;;;7873;0;1112.170842;0;1112.170842;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000016;122000454;;;;3.38;0;285.7895522;0;285.7895522;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000016;122000457;;;;8.84;0;24.50378951;0;24.50378951;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000016;122000462;;;;13.4;0;10.53576233;0;10.53576233;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000016;122000622;;;;0.96;0;0.85053402;0;0.85053402;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000016;122000635;;;;104.77;0;61.13609865;0;61.13609865;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000016;122000789;;;;6;0;43.17207948;0;43.17207948;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000016;122001249;;;;57.65;0;67.19551059;0;67.19551059;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000016;122001484;;;;20;0;1261.00979;0;1261.00979;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000016;122001672;;;;8115;0;3736.798121;0;3736.798121;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000016;122002083;;;;26.63;0;122.2214919;0;122.2214919;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000016;122002683;;;;230.72;0;368.0741731;0;368.0741731;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000016;122002784;;;;122.66;0;556.7782217;0;556.7782217;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000016;201000005;;;;1301625.792;0;103.1798765;0;103.1798765;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000016;211000010;;;;155279.287;0;4143.458163;0;3823.264949;0;88.50974731;0;134.0800367;0;53.63633954;0;43.96709073;0;0;0
BL572;2201;;2023/03/01 00:00;2;124000016;211000001;;;;152757.247;0;3792.774548;0;0;0;1099.822039;0;1577.372045;0;581.7087678;0;533.871697;0;0;0
BL572;2201;;2023/03/01 00:00;3;124000016;121000047;;;;333.5999407;0;61.42458614;0;61.42458614;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;3;124000016;121000066;;;;27.31657841;0;4.73730795;0;4.73730795;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;3;124000016;121000241;;;;70.76362378;0;10.13228452;0;10.13228452;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;3;124000016;121001087;;;;50.54544556;0;287.5693336;0;287.5693336;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;3;124000016;201000005;;;;20957529.19;0;1661.303339;0;1661.303339;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;3;124000016;201000007;;;;190.5037625;0;121.7816539;0;121.7816539;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;3;124000016;201000009;;;;448.6413748;0;440.484933;0;440.484933;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;3;124000016;201000011;;;;301.2144628;0;6175.277457;0;6175.277457;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;3;124000016;201000058;;;;12375.82562;0;298.8183935;0;298.8183935;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;3;124000016;201000059;;;;180571.514;0;1037.684713;0;1037.684713;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;3;124000016;211000005;;;;0.04043636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;121000026;;;;2.5070541;0;22.18483937;0;22.18483937;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;121000027;;;;0.40436356;0;3.01948194;0;3.01948194;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;121000044;;;;372.4592792;0;49.6942247;0;49.6942247;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;121000045;;;;2.5070541;0;0.90498954;0;0.90498954;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;121000066;;;;33.64304856;0;5.83445991;0;5.83445991;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;121000230;;;;823.6481444;0;135.7345538;0;135.7345538;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;121001157;;;;71.28929641;0;46.96795204;0;46.96795204;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;201000005;;;;3582197.835;0;283.9608224;0;283.9608224;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;201000006;;;;383.6779419;0;53.86411271;0;53.86411271;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;201000058;;;;2998.936335;0;72.41030745;0;72.41030745;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;201000059;;;;938.0834019;0;5.39084636;0;5.39084636;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;3;124000016;211000064;;;;130683.6725;0;17118.20439;0;9378.456892;0;1800.231691;0;3289.16719;0;1828.688374;0;821.6602481;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;121000006;;;;61.90124876;0;288.1622655;0;288.1622655;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;121000043;;;;295.9653456;0;695.2174974;0;695.2174974;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;121000044;;;;58288.6532;0;7776.982858;0;7776.982858;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;121000045;;;;13844.16244;0;4997.427964;0;4997.427964;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;121000047;;;;793.1097498;0;146.0325144;0;146.0325144;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;121000055;;;;39217.02005;0;17513.52779;0;17513.52779;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;121000322;;;;785.3720937;0;1652.211204;0;1652.211204;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;121001087;;;;38.68789359;0;220.1078981;0;220.1078981;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;201000005;;;;26117027.93;0;2070.422361;0;2070.422361;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;201000006;;;;655.9462546;0;92.08755534;0;92.08755534;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;201000007;;;;1.3927781;0;0.89034893;0;0.89034893;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;201000011;;;;390.8208848;0;8012.322442;0;8012.322442;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;201000058;;;;60843.52945;0;1469.087097;0;1469.087097;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;201000059;;;;31422.39957;0;180.5738467;0;180.5738467;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;211000062;;;;130972.3644;0;12623.63932;0;9972.541281;0;753.5661011;0;1164.336498;0;246.3639395;0;486.8315002;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;121000004;;;;33072.20216;0;30709.63549;0;30709.63549;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;121000006;;;;430.8996003;0;2005.920842;0;2005.920842;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;121000008;;;;218.875452;0;320.1481496;0;320.1481496;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;121000009;;;;22.48146848;0;6.64417949;0;6.64417949;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;121000010;;;;6.42040404;0;39.54328668;0;39.54328668;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;121000011;;;;0.449931;0;0.14516242;0;0.14516242;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;121000015;;;;21.90837201;0;86.81788252;0;86.81788252;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;121000017;;;;73.66695475;0;62.65442054;0;62.65442054;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;121000018;;;;204.4259521;0;17.93089326;0;17.93089326;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;121000019;;;;11971.11624;0;657.8032607;0;657.8032607;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;121000035;;;;0.0380628;0;2.21617293;0;2.21617293;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;121000045;;;;1483.611023;0;535.549857;0;535.549857;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;121000242;;;;20.60202806;0;13.33048993;0;13.33048993;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;121000260;;;;18.08327626;0;0.79449019;0;0.79449019;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;121001023;;;;1.84568662;0;425.0601809;0;425.0601809;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;121001192;;;;0.19139124;0;1.57588946;0;1.57588946;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;121001271;;;;7.42224562;0;668.8282271;0;668.8282271;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;201000002;;;;791651.3081;0;3744.817882;0;3744.817882;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;201000005;;;;10417946.6;0;825.8306268;0;825.8306268;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;201000006;;;;427.895871;0;60.07181781;0;60.07181781;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;201000007;;;;19.07448897;0;12.19357976;0;12.19357976;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;201000011;;;;68.65379699;0;1407.48967;0;1407.48967;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;201000058;;;;112588.4742;0;2718.486192;0;2718.486192;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;201000059;;;;158905.7757;0;913.1774651;0;913.1774651;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;211000060;;;;72526.14806;0;1872.590564;0;575.9093425;0;366.3273981;0;569.1105081;0;121.9955084;0;239.2478067;0;0;0
BL572;2201;;2023/03/01 00:00;6;124000016;121000000;;;;139.2972283;0;25421.15257;0;25421.15257;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;6;124000016;121000044;;;;3810.708066;0;508.4319105;0;508.4319105;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;6;124000016;121000944;;;;3.82395017;0;31.59726011;0;31.59726011;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;6;124000016;201000005;;;;1332076.496;0;105.5937038;0;105.5937038;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;6;124000016;201000006;;;;106.70672;0;14.98043584;0;14.98043584;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;6;124000016;201000011;;;;6.46281648;0;132.4959119;0;132.4959119;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;211000063;;;;0.5027162;0;88.91540344;0;88.88654393;0;0.00696796;0;0.01250184;0;0.00624647;0;0.00314324;0;0;0
BL572;2201;;2023/03/01 00:00;6;124000016;121000070;;;;180.9778321;0;20.30182355;0;20.30182355;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;6;124000016;121000973;;;;224.2551398;0;143.5733746;0;143.5733746;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;211000065;;;;10967.83116;0;681.4932109;0;483.7576926;0;55.95962943;0;86.80226744;0;18.53859597;0;36.43502544;0;0;0
BL572;2201;;2023/03/01 00:00;6;124000016;121001072;;;MT;21.43995499;0;7415.300083;0;7415.300083;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;5;124000016;211000076;;;;86604.35617;0;3816.655455;0;2260.097175;0;440.2982789;0;683.3352175;0;145.9214118;0;287.0033722;0;0;0
BL572;2201;;2023/03/01 00:00;6;124000016;121001071;;;MT;84.88252456;0;47208.65922;0;47208.65922;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;211000071;;;;9462.650457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;211000072;;;;6581.998469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;4;124000016;211000073;;;;926.5843174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;0;124000019;124000019;;;KG;19200;19200;940.630848;0;0;0;221.888832;0;178.406016;0;25.858368;0;514.477632;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000019;122000218;;;;25;0;55.67990375;0;55.67990375;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000019;122000219;;;;26.94;0;9.51033213;0;9.51033213;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000019;122000223;;;;0.81;0;0.47868168;0;0.47868168;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000019;122000231;;;;3.09;0;0.81645133;0;0.81645133;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000019;122000351;;;;14.94;0;6.28125513;0;6.28125513;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000019;122000377;;;;24;0;264.8901413;0;264.8901413;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000019;122000449;;;;0.53;0;3.79630073;0;3.79630073;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000019;122000452;;;;0.32;0;0.919365;0;0.919365;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000019;122000454;;;;0.37;0;31.28465512;0;31.28465512;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000019;122000457;;;;1;0;2.77192189;0;2.77192189;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000019;122000462;;;;1.3;0;1.0221262;0;1.0221262;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000019;122000622;;;;0.12;0;0.10631675;0;0.10631675;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000019;122000635;;;;12.7;0;7.41078985;0;7.41078985;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000019;122000745;;;;24;0;24.9270336;0;24.9270336;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000019;122001439;;;;6.64;0;0.82494377;0;0.82494377;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000019;122002683;;;;28;0;44.66919576;0;44.66919576;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000019;201000005;;;;147797.8976;0;11.71593934;0;11.71593934;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;1;124000019;211000010;;;;19231.713;0;513.1772547;0;473.5205553;0;10.96214499;0;16.6061349;0;6.64298961;0;5.44542989;0;0;0
BL572;2201;;2023/03/01 00:00;2;124000019;211000001;;;;18919.35229;0;469.744246;0;0;0;136.2156036;0;195.3613199;0;72.04602936;0;66.12129315;0;0;0
BL572;2201;;2023/03/01 00:00;3;124000019;121000047;;;;41.31715466;0;7.60758266;0;7.60758266;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;3;124000019;121000066;;;;3.38322391;0;0.58672698;0;0.58672698;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;3;124000019;121000241;;;;8.76424493;0;1.2549078;0;1.2549078;0;0;0;0;0;0;0;0;0;0;0
BL572;2201;;2023/03/01 00:00;3;124000019;121001087;;;;6.26017495;0;35.61615331;0;35.61615331;0;0;0;0;0;0;0;0;0;0;0
